player_id,S no,player_name_raw,team,type_code,cricsheet_name,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2,player_name,role,intl_innings,dom_innings,bat_innings,bat_runs,bat_balls,bat_dismissals,intl_bat_avg,dom_bat_avg,intl_bat_sr,dom_bat_sr,intl_boundary_pct,dom_boundary_pct,intl_bowl_matches,dom_bowl_matches,bowl_balls,bowl_wickets,intl_bowl_economy,dom_bowl_economy,intl_bowl_sr,dom_bowl_sr,intl_bowl_dot_pct,dom_bowl_dot_pct,fielding_matches,catches,runouts,stumpings,raw_field_score,ipl_matches,ipl_innings,ipl_avg,ipl_sr,ipl_boundary_pct,ipl_economy,ipl_bowl_sr,ipl_dot_pct,C,adj_avg,adj_sr,adj_boundary,adj_econ,adj_bsr,adj_dot,f,player_type,bat_form_raw,bat_aura_raw,bowl_form_raw,bowl_aura_raw,bat_form_norm,bat_aura_norm,bowl_form_norm,bowl_aura_norm,batter_score,bowler_score,ar_type,ar_bat_component,ar_bowl_component,ar_score,final_score
fcc21ace,11,Anshul Kamboj ,CSK,3,A Kamboj,A Kamboj,0,0,0,0,0,0,1175428,0,0,0,0,0,0,0,0,0,0,0,0,Anshul Kamboj,allrounder,6.0,0.0,6.0,16.0,14.0,2.0,8.0,0.0,114.28571428571428,0.0,14.285714285714285,0.0,11.0,0.0,189.0,10.0,9.079365079365079,0.0,18.9,0.0,39.15343915343915,0.0,11,4,0,0,0.7272727272727273,11.0,6.0,8.0,114.28571428571428,14.285714285714285,9.079365079365079,18.9,39.15343915343915,0.4,8.0,114.28571428571429,14.285714285714286,9.079365079365079,18.9,39.15343915343915,-0.02,young_established,20.708571428571435,51.77142857142857,14.781301587301588,36.95325396825397,2.119368624432294,3.9775221705154093,3.584746804607381,7.4701080551695,2.7143279182501567,4.84573077745804,bowling,2.7697223655613845,4.9446232423041225,3.9931696337748868,3.9931696337748868
7a8bd078,12,Shreyas Gopal ,CSK,2,S Gopal,S Gopal,VAzG0QCKJihJJILeieiibi1cIyUOJXO,0,0,0,0,0,344580,0,0,0,171459,0,0,0,0,0,0,1748,0,Shreyas Gopal,bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,42.0,3.0,9.571428571428573,0.0,14.0,0.0,23.809523809523807,0.0,3,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,9.571428571428573,14.0,23.809523809523807,0.0,0.0,0.0,0.0,9.571428571428575,14.000000000000002,23.809523809523807,-0.02,inactive,0.0,0.0,0.0,33.89285714285714,0.0,0.0,0.0,6.398858393932285,2.94,3.7625287356321833,N/A,0.0,0.0,0.0,3.7625287356321833
765a4731,13,Mukesh Choudhary ,CSK,2,Mukesh Choudhary,Mukesh Choudhary,20178a2f6147ab6611e78020028d29d,0,0,0,0,0,1125688,0,0,0,0,0,0,0,0,0,0,0,0,Mukesh Choudhary,bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,42.0,1.0,14.0,0.0,42.0,0.0,30.952380952380953,0.0,3,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,42.0,30.952380952380953,0.0,0.0,0.0,0.0,14.000000000000002,42.0,30.952380952380956,-0.02,inactive,0.0,0.0,0.0,24.685714285714283,0.0,0.0,0.0,3.176025137529984,2.94,2.94,N/A,0.0,0.0,0.0,2.94
4d7f517e,15,Akeal Hosein ,CSK,2,AJ Hosein,AJ Hosein,0,0,0,0,0,0,530812,0,0,0,1010914,0,0,0,0,0,0,20593,0,Akeal Hosein,bowler,54.0,0.0,54.0,481.0,392.0,25.0,19.24,0.0,122.70408163265304,0.0,14.030612244897958,0.0,119.0,0.0,2501.0,133.0,7.614554178328669,0.0,18.804511278195488,0.0,40.183926429428226,0.0,119,14,4,0,0.2689075630252101,1.0,1.0,16.0,160.0,20.0,10.0,24.0,20.833333333333336,1.0,19.239999999999995,122.70408163265304,14.03061224489796,7.614554178328671,18.804511278195488,40.183926429428226,-0.02,low_exp,59.58375510204081,74.4,37.80850501904501,29.349999999999998,0.0,0.0,9.169281659907341,4.808693963310203,2.45,4.942242814690057,N/A,0.0,9.169281659907341,0.0,4.942242814690057
e148e6bd,16,Prashant Veer ,CSK,3,PR Veer,PR Veer,0,0,0,0,0,0,1403197,0,0,0,0,0,0,0,0,0,0,0,0,Prashant Veer,allrounder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,inactive,0.0,0.0,0.0,35.0,0.0,0.0,0.0,6.78639846743295,2.94,3.9904022988505745,bowling,0.0,6.78639846743295,2.94,2.94
7b679de5,17,Kartik Sharma ,CSK,1,Kartik Sharma,Kartik Sharma,0,0,0,0,0,0,1459392,0,0,0,0,0,0,0,0,0,0,0,0,Kartik Sharma,batter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,inactive,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.94,2.94,N/A,0.0,0.0,0.0,2.94
a90e53ec,18,Matthew Short ,CSK,3,MW Short,MW Short,0,0,7034,0,0,0,605575,0,0,0,1381843,0,0,0,0,0,0,1474,0,Matthew Short,allrounder,59.0,0.0,59.0,1712.0,1123.0,54.0,31.703703703703702,0.0,152.4487978628673,0.0,20.837043633125557,0.0,44.0,0.0,654.0,33.0,8.027522935779817,0.0,19.818181818181817,0.0,32.415902140672785,0.0,59,37,5,0,1.3389830508474576,6.0,6.0,19.5,127.17391304347827,20.652173913043477,6.25,24.0,45.83333333333333,1.0,31.703703703703706,152.4487978628673,20.837043633125557,8.027522935779817,19.818181818181817,32.41590214067279,-0.02,young_established,77.82840935325352,62.800000000000004,34.97877397831527,38.162499999999994,7.9651601966701735,4.824830977258759,8.483018055430945,7.8933879354485565,6.728724070478655,8.111114563168366,balanced,6.866044969876178,8.276647513437108,7.419919316823511,7.419919316823511
f088b960,19,Sarfaraz Khan ,CSK,1,SN Khan,SN Khan,iOKQJXOh0eVJICLiJeGIyJ1biiicAzU,0,0,0,0,0,642525,0,0,0,1196759,0,0,0,0,0,0,1564,0,Sarfaraz Khan,batter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.0,4.0,13.25,85.48387096774194,8.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,inactive,0.0,41.10645161290323,0.0,35.0,0.0,3.1581477883299964,0.0,0.0,2.94,2.94,N/A,0.0,0.0,0.0,2.94
e84ac20c,20,Matt Henry ,CSK,2,MJ Henry,MJ Henry,0,0,0,0,0,0,506612,0,0,0,921042,0,0,aa8349fb-efb1-449a-bb0c-4da80c444ac2,d2e5ffab-9d75-45a1-89e3-b70295f31f98,0,0,1505,0,Matt Henry,bowler,14.0,0.0,14.0,57.0,52.0,6.0,9.5,0.0,109.61538461538463,0.0,11.538461538461538,0.0,39.0,0.0,752.0,48.0,8.72872340425532,0.0,15.666666666666666,0.0,43.484042553191486,0.0,39,10,2,0,0.5641025641025641,4.0,0.0,0.0,0.0,0.0,9.166666666666666,72.0,33.33333333333333,0.9333333333333333,9.5,109.61538461538461,11.538461538461538,8.72872340425532,15.666666666666666,43.484042553191486,-0.02,low_exp,46.62358974358974,0.0,36.8730378250591,16.591666666666665,0.0,0.0,8.942413070923479,0.3428155034106092,2.45,5.258138885703006,N/A,0.0,8.942413070923479,0.0,5.258138885703006
2ed569a0,21,Rahul Chahar ,CSK,2,RD Chahar,RD Chahar,C1eiJOJOAViGiXcJJhiUIQIzKiL0yeb,0,0,0,0,0,1064812,0,0,0,1573581,0,0,6efe9aaf-c500-4fa5-be27-c9d72591d2dd,0,0,0,3763,0,Rahul Chahar,bowler,2.0,0.0,2.0,21.0,15.0,1.0,21.0,0.0,140.0,0.0,26.666666666666668,0.0,10.0,0.0,192.0,10.0,9.0,0.0,19.2,0.0,29.6875,0.0,10,2,0,0,0.4,24.0,4.0,7.0,87.5,16.666666666666664,8.240816326530613,27.22222222222222,30.612244897959183,0.13333333333333333,21.0,140.0,26.666666666666668,9.0,19.2,29.6875,-0.02,established,9.297777777777778,41.13333333333333,4.538166666666666,31.77160997732426,0.0,0.0,1.1005917416017565,5.656345106563792,0.0,3.0876671407179797,N/A,0.0,1.1005917416017565,0.0,3.0876671407179797
